start_lat,start_lng,end_lat,end_lng,name,generation,station
start_lat,start_lng,end_lat,end_lng,name,generation,harvard
42.37338,-71.11862,42.37334,-71.11857,Massachusetts Ave,0,harvard
42.37334,-71.11857,42.37329,-71.1185,Massachusetts Ave,0,harvard
42.37329,-71.1185,42.37327,-71.11846,Massachusetts Ave,0,harvard
42.37327,-71.11846,42.37323,-71.11834,Massachusetts Ave,0,harvard
42.37323,-71.11834,42.37311,-71.1179,Massachusetts Ave,0,harvard
42.37311,-71.1179,42.37306,-71.11772,Massachusetts Ave,0,harvard
42.37306,-71.11772,42.37289,-71.11713,Massachusetts Ave,0,harvard
42.37289,-71.11713,42.37278,-71.11673,Massachusetts Ave,0,harvard
42.37278,-71.11673,42.3727,-71.11642,Massachusetts Ave,0,harvard
42.3727,-71.11642,42.37267,-71.11633,Massachusetts Ave,0,harvard
42.37267,-71.11633,42.37265,-71.11627,Massachusetts Ave,0,harvard
42.37265,-71.11627,42.3726,-71.11614,Massachusetts Ave,0,harvard
42.3726,-71.11614,42.37249,-71.11595,Massachusetts Ave,0,harvard
42.37249,-71.11595,42.37249,-71.11586,Harvard St,1,harvard
42.37249,-71.11586,42.37242,-71.1156,Harvard St,1,harvard
42.37242,-71.1156,42.37234,-71.11532,Harvard St,1,harvard
42.37234,-71.11532,42.37232,-71.11524,Harvard St,1,harvard
42.37232,-71.11524,42.3723,-71.11515,Harvard St,1,harvard
42.3723,-71.11515,42.37228,-71.11508,Harvard St,1,harvard
42.37228,-71.11508,42.37205,-71.11424,Harvard St,1,harvard
42.37205,-71.11424,42.37203,-71.11417,Harvard St,1,harvard
42.37203,-71.11417,42.37184,-71.11343,Harvard St,1,harvard
42.37184,-71.11343,42.37173,-71.11309,Harvard St,1,harvard
42.37173,-71.11309,42.37167,-71.11284,Harvard St,1,harvard
42.37167,-71.11284,42.37145,-71.11201,Harvard St,1,harvard
42.37145,-71.11201,42.37112,-71.11081,Harvard St,1,harvard
42.37112,-71.11081,42.37081,-71.10962,Harvard St,1,harvard
42.37081,-71.10962,42.37003,-71.10687,Harvard St,1,harvard
42.37003,-71.10687,42.36993,-71.10651,Harvard St,1,harvard
42.36993,-71.10651,42.36975,-71.10586,Harvard St,1,harvard
42.36975,-71.10586,42.3696,-71.10545,Harvard St,1,harvard
42.3696,-71.10545,42.36946,-71.10504,Harvard St,1,harvard
42.36946,-71.10504,42.36917,-71.10424,Harvard St,1,harvard
42.36917,-71.10424,42.36898,-71.10368,Harvard St,1,harvard
42.36898,-71.10368,42.36862,-71.10269,Harvard St,1,harvard
42.36862,-71.10269,42.3683,-71.10174,Harvard St,1,harvard
42.3683,-71.10174,42.36811,-71.10122,Harvard St,1,harvard
42.36811,-71.10122,42.36797,-71.10082,Harvard St,1,harvard
42.36797,-71.10082,42.36786,-71.1005,Harvard St,1,harvard
42.36786,-71.1005,42.3678,-71.10036,Harvard St,1,harvard
42.3678,-71.10036,42.36756,-71.09966,Harvard St,1,harvard
42.36756,-71.09966,42.36694,-71.10008,Norfolk St,2,harvard
42.36694,-71.10008,42.36687,-71.10014,Norfolk St,2,harvard
42.36687,-71.10014,42.3665,-71.10039,Norfolk St,2,harvard
42.3665,-71.10039,42.36645,-71.10043,Norfolk St,2,harvard
42.36645,-71.10043,42.36623,-71.1006,Norfolk St,2,harvard
42.36623,-71.1006,42.366,-71.10075,Norfolk St,2,harvard
42.366,-71.10075,42.36576,-71.09997,Washington St,3,harvard
42.37338,-71.11862,42.3734,-71.11864,Massachusetts Ave,0,harvard
42.3734,-71.11864,42.37344,-71.11868,Massachusetts Ave,0,harvard
42.37344,-71.11868,42.3735,-71.11874,Massachusetts Ave,0,harvard
42.3735,-71.11874,42.37355,-71.11877,Massachusetts Ave,0,harvard
42.37355,-71.11877,42.37362,-71.11881,Massachusetts Ave,0,harvard
42.37362,-71.11881,42.37369,-71.11884,Massachusetts Ave,0,harvard
42.37369,-71.11884,42.37377,-71.11886,Massachusetts Ave,0,harvard
42.37377,-71.11886,42.37383,-71.11887,Massachusetts Ave,0,harvard
42.37383,-71.11887,42.37387,-71.11889,Massachusetts Ave,0,harvard
42.37387,-71.11889,42.37391,-71.11891,Massachusetts Ave,0,harvard
42.37391,-71.11891,42.37395,-71.11894,Massachusetts Ave,0,harvard
42.37395,-71.11894,42.37427,-71.11882,Massachusetts Ave,0,harvard
42.37427,-71.11882,42.37443,-71.11885,Massachusetts Ave,1,harvard
42.37443,-71.11885,42.37453,-71.11887,Massachusetts Ave,1,harvard
42.37453,-71.11887,42.37454,-71.11888,Massachusetts Ave,1,harvard
42.37454,-71.11888,42.37459,-71.1189,Massachusetts Ave,1,harvard
42.37459,-71.1189,42.37463,-71.11891,Massachusetts Ave,1,harvard
42.37463,-71.11891,42.37467,-71.11893,Massachusetts Ave,1,harvard
42.37467,-71.11893,42.37496,-71.11907,Massachusetts Ave,1,harvard
42.37496,-71.11907,42.37514,-71.11915,Massachusetts Ave,1,harvard
42.37514,-71.11915,42.37522,-71.11931,Garden St,2,harvard
42.37522,-71.11931,42.37533,-71.11957,Garden St,2,harvard
42.37533,-71.11957,42.37552,-71.12001,Garden St,2,harvard
42.37552,-71.12001,42.37554,-71.12006,Garden St,2,harvard
42.37554,-71.12006,42.3756,-71.12013,Garden St,2,harvard
42.3756,-71.12013,42.37595,-71.12091,Garden St,2,harvard
42.37595,-71.12091,42.37598,-71.121,Garden St,2,harvard
42.37598,-71.121,42.37603,-71.1211,Garden St,2,harvard
42.37603,-71.1211,42.37617,-71.12143,Garden St,2,harvard
42.37617,-71.12143,42.37635,-71.12182,Garden St,2,harvard
42.37635,-71.12182,42.37637,-71.12188,Garden St,2,harvard
42.37637,-71.12188,42.37643,-71.122,Garden St,2,harvard
42.37643,-71.122,42.37644,-71.12202,Garden St,2,harvard
42.37644,-71.12202,42.37648,-71.12207,Garden St,2,harvard
42.37648,-71.12207,42.37652,-71.12213,Garden St,2,harvard
42.37652,-71.12213,42.37657,-71.12218,Garden St,2,harvard
42.37657,-71.12218,42.37672,-71.12231,Garden St,2,harvard
42.37672,-71.12231,42.37676,-71.12236,Garden St,2,harvard
42.37676,-71.12236,42.37691,-71.12249,Garden St,2,harvard
42.37691,-71.12249,42.37699,-71.12256,Garden St,2,harvard
42.37699,-71.12256,42.3773,-71.12286,Garden St,2,harvard
42.3773,-71.12286,42.37739,-71.12294,Garden St,2,harvard
42.37739,-71.12294,42.37765,-71.12316,Garden St,2,harvard
42.37765,-71.12316,42.37817,-71.12358,Garden St,2,harvard
42.37817,-71.12358,42.37832,-71.12371,Garden St,2,harvard
42.37832,-71.12371,42.37837,-71.12375,Garden St,2,harvard
42.37837,-71.12375,42.37852,-71.12384,Garden St,2,harvard
42.37852,-71.12384,42.3786,-71.1239,Garden St,2,harvard
42.3786,-71.1239,42.37882,-71.12405,Garden St,2,harvard
42.37882,-71.12405,42.37898,-71.12417,Garden St,2,harvard
42.37898,-71.12417,42.37966,-71.12468,Garden St,2,harvard
42.37966,-71.12468,42.38013,-71.12505,Garden St,2,harvard
42.38013,-71.12505,42.38032,-71.1252,Garden St,2,harvard
42.38032,-71.1252,42.38035,-71.12523,Garden St,2,harvard
42.38035,-71.12523,42.38043,-71.1253,Garden St,2,harvard
42.38043,-71.1253,42.38062,-71.12547,Garden St,2,harvard
42.38062,-71.12547,42.38101,-71.1258,Garden St,2,harvard
42.38101,-71.1258,42.38104,-71.12583,Garden St,2,harvard
42.38104,-71.12583,42.38141,-71.12614,Garden St,2,harvard
42.38141,-71.12614,42.38184,-71.12651,Garden St,2,harvard
42.38184,-71.12651,42.38191,-71.12658,Garden St,2,harvard
42.38191,-71.12658,42.38197,-71.12664,Garden St,2,harvard
42.38197,-71.12664,42.38206,-71.12673,Garden St,2,harvard
42.38206,-71.12673,42.3822,-71.12689,Garden St,2,harvard
42.3822,-71.12689,42.38262,-71.12729,Garden St,2,harvard
42.38262,-71.12729,42.38271,-71.12739,Garden St,2,harvard
42.38271,-71.12739,42.38288,-71.12755,Garden St,2,harvard
42.38288,-71.12755,42.38304,-71.12772,Garden St,2,harvard
42.38304,-71.12772,42.38324,-71.128,Garden St,2,harvard
42.38324,-71.128,42.38333,-71.12814,Garden St,2,harvard
42.38333,-71.12814,42.38344,-71.1283,Garden St,2,harvard
42.38344,-71.1283,42.3835,-71.12843,Garden St,2,harvard
42.3835,-71.12843,42.38354,-71.12852,Garden St,2,harvard
42.38354,-71.12852,42.38358,-71.12861,Garden St,2,harvard
42.38358,-71.12861,42.38362,-71.12872,Garden St,2,harvard
42.38362,-71.12872,42.38366,-71.12881,Garden St,2,harvard
42.38366,-71.12881,42.38373,-71.129,Garden St,2,harvard
42.38373,-71.129,42.38377,-71.1291,Garden St,2,harvard
42.38377,-71.1291,42.3838,-71.12918,Garden St,2,harvard
42.3838,-71.12918,42.38387,-71.12931,Garden St,2,harvard
42.38387,-71.12931,42.38403,-71.12944,Sherman St,3,harvard
42.38403,-71.12944,42.38412,-71.12951,Sherman St,3,harvard
42.38412,-71.12951,42.38427,-71.12962,Sherman St,3,harvard
42.38427,-71.12962,42.38444,-71.12975,Sherman St,3,harvard
42.38444,-71.12975,42.38457,-71.12984,Sherman St,3,harvard
42.38457,-71.12984,42.38481,-71.13003,Sherman St,3,harvard
42.38481,-71.13003,42.38495,-71.13014,Sherman St,3,harvard
42.38495,-71.13014,42.38503,-71.13019,Sherman St,3,harvard
42.38503,-71.13019,42.38514,-71.13026,Sherman St,3,harvard
42.38514,-71.13026,42.38563,-71.1306,Sherman St,3,harvard
42.38563,-71.1306,42.38618,-71.13097,Sherman St,3,harvard
42.38618,-71.13097,42.38712,-71.1316,Sherman St,3,harvard
42.38712,-71.1316,42.38722,-71.13167,Sherman St,3,harvard
42.38722,-71.13167,42.38734,-71.13175,Sherman St,3,harvard
42.38734,-71.13175,42.38748,-71.13185,Sherman St,3,harvard
42.38748,-71.13185,42.38762,-71.13194,Sherman St,3,harvard
42.38762,-71.13194,42.38776,-71.13204,Sherman St,3,harvard
42.38776,-71.13204,42.38787,-71.13212,Sherman St,3,harvard
42.38787,-71.13212,42.3879,-71.13213,Sherman St,3,harvard
42.3879,-71.13213,42.38799,-71.13219,Sherman St,3,harvard
42.38799,-71.13219,42.38812,-71.13228,Sherman St,3,harvard
42.38812,-71.13228,42.38823,-71.13236,Sherman St,3,harvard
42.38823,-71.13236,42.38838,-71.13246,Sherman St,3,harvard
42.38838,-71.13246,42.38845,-71.13251,Sherman St,3,harvard
42.38845,-71.13251,42.38852,-71.13255,Sherman St,3,harvard
42.38852,-71.13255,42.38856,-71.13257,Sherman St,3,harvard
42.38856,-71.13257,42.3886,-71.13258,Sherman St,3,harvard
42.3886,-71.13258,42.38862,-71.13259,Sherman St,3,harvard
42.38862,-71.13259,42.38868,-71.1326,Sherman St,3,harvard
42.38868,-71.1326,42.38873,-71.13261,Sherman St,3,harvard
42.38873,-71.13261,42.38876,-71.13261,Sherman St,3,harvard
42.38876,-71.13261,42.38879,-71.13262,Sherman St,3,harvard
42.38879,-71.13262,42.38893,-71.13262,Sherman St,3,harvard
42.38893,-71.13262,42.38916,-71.13263,Sherman St,3,harvard
42.38916,-71.13263,42.38927,-71.13264,Sherman St,3,harvard
42.38927,-71.13264,42.38959,-71.13266,Sherman St,3,harvard
42.38959,-71.13266,42.38963,-71.13266,Sherman St,3,harvard
42.38963,-71.13266,42.39027,-71.1327,Sherman St,3,harvard
42.39027,-71.1327,42.39047,-71.13271,Sherman St,3,harvard
42.39047,-71.13271,42.39062,-71.13271,Sherman St,3,harvard
42.39062,-71.13271,42.39066,-71.13272,Sherman St,3,harvard
42.39066,-71.13272,42.39069,-71.13272,Sherman St,3,harvard
42.39069,-71.13272,42.3907,-71.13272,Sherman St,3,harvard
42.3907,-71.13272,42.3912,-71.13274,Sherman St,3,harvard
42.3912,-71.13274,42.39227,-71.1328,Sherman St,3,harvard
42.39227,-71.1328,42.39271,-71.13282,Sherman St,3,harvard
42.39271,-71.13282,42.39349,-71.13285,Sherman St,3,harvard
42.36756,-71.09966,42.36736,-71.0991,Harvard St,1,harvard
42.36736,-71.0991,42.3673,-71.09891,Harvard St,1,harvard
42.3673,-71.09891,42.36725,-71.09875,Harvard St,1,harvard
42.36725,-71.09875,42.36699,-71.09785,Harvard St,1,harvard
42.36699,-71.09785,42.36683,-71.0973,Harvard St,1,harvard
42.36683,-71.0973,42.36665,-71.09686,Harvard St,1,harvard
42.36665,-71.09686,42.36651,-71.09653,Harvard St,1,harvard
42.36651,-71.09653,42.36619,-71.09578,Harvard St,1,harvard
42.36619,-71.09578,42.36594,-71.09518,Harvard St,1,harvard
42.36594,-71.09518,42.36582,-71.09488,Harvard St,1,harvard
42.36582,-71.09488,42.36571,-71.0946,Harvard St,1,harvard
42.36571,-71.0946,42.36551,-71.09412,Harvard St,1,harvard
42.36551,-71.09412,42.36562,-71.09405,Moore St,2,harvard
42.36562,-71.09405,42.36579,-71.09392,Moore St,2,harvard
42.36579,-71.09392,42.36602,-71.09377,Moore St,2,harvard
42.36602,-71.09377,42.36636,-71.0935,Moore St,2,harvard
42.36636,-71.0935,42.36621,-71.09314,Broadway,3,harvard
42.36621,-71.09314,42.36603,-71.09268,Broadway,3,harvard
42.36603,-71.09268,42.3658,-71.09207,Broadway,3,harvard
42.3658,-71.09207,42.36562,-71.09162,Broadway,3,harvard
42.36562,-71.09162,42.36557,-71.09149,Broadway,3,harvard
42.36557,-71.09149,42.36543,-71.09113,Broadway,3,harvard
42.37837,-71.12375,42.37849,-71.12399,Concord Ave,3,harvard
42.37849,-71.12399,42.37854,-71.12407,Concord Ave,3,harvard
42.37854,-71.12407,42.37877,-71.12453,Concord Ave,3,harvard
42.37877,-71.12453,42.37903,-71.12501,Concord Ave,3,harvard
42.37903,-71.12501,42.37944,-71.12576,Concord Ave,3,harvard
42.37944,-71.12576,42.37997,-71.12672,Concord Ave,3,harvard
42.37997,-71.12672,42.3803,-71.12733,Concord Ave,3,harvard
42.3803,-71.12733,42.3804,-71.12751,Concord Ave,3,harvard
42.3804,-71.12751,42.38098,-71.12857,Concord Ave,3,harvard
42.38098,-71.12857,42.38114,-71.12887,Concord Ave,3,harvard
42.38114,-71.12887,42.38137,-71.12928,Concord Ave,3,harvard
42.38137,-71.12928,42.38153,-71.12955,Concord Ave,3,harvard
42.38153,-71.12955,42.38167,-71.12978,Concord Ave,3,harvard
42.38167,-71.12978,42.38184,-71.13006,Concord Ave,3,harvard
42.38184,-71.13006,42.38202,-71.13035,Concord Ave,3,harvard
42.38202,-71.13035,42.38242,-71.131,Concord Ave,3,harvard
42.38242,-71.131,42.38251,-71.13119,Concord Ave,3,harvard
42.38251,-71.13119,42.38264,-71.13147,Concord Ave,3,harvard
42.38264,-71.13147,42.38286,-71.13195,Concord Ave,3,harvard
42.38286,-71.13195,42.38298,-71.1322,Concord Ave,3,harvard
42.38298,-71.1322,42.38309,-71.13244,Concord Ave,3,harvard
42.38309,-71.13244,42.38317,-71.13263,Concord Ave,3,harvard
42.38317,-71.13263,42.38328,-71.13285,Concord Ave,3,harvard
42.38328,-71.13285,42.38334,-71.133,Concord Ave,3,harvard
42.38334,-71.133,42.38336,-71.13304,Concord Ave,3,harvard
42.38336,-71.13304,42.38384,-71.13409,Concord Ave,3,harvard
42.38384,-71.13409,42.38411,-71.13469,Concord Ave,3,harvard
42.38411,-71.13469,42.38437,-71.13528,Concord Ave,3,harvard
42.38437,-71.13528,42.38446,-71.13548,Concord Ave,3,harvard
42.38446,-71.13548,42.3846,-71.13579,Concord Ave,3,harvard
42.3846,-71.13579,42.38518,-71.1353,Fayerweather St,4,harvard
42.38518,-71.1353,42.38529,-71.1352,Fayerweather St,4,harvard
42.3727,-71.11642,42.37234,-71.11658,Plympton St,1,harvard
42.37234,-71.11658,42.3716,-71.11692,Plympton St,1,harvard
42.3716,-71.11692,42.37141,-71.11705,Plympton St,1,harvard
42.37141,-71.11705,42.37109,-71.11725,Plympton St,1,harvard
42.37109,-71.11725,42.37096,-71.11733,Plympton St,1,harvard
42.37096,-71.11733,42.37093,-71.11734,Plympton St,1,harvard
42.37093,-71.11734,42.37025,-71.11775,Plympton St,1,harvard
42.37025,-71.11775,42.3697,-71.11809,Plympton St,1,harvard
42.3697,-71.11809,42.36961,-71.11816,Plympton St,1,harvard
42.36961,-71.11816,42.36958,-71.11807,Memorial Dr,2,harvard
42.36958,-71.11807,42.36952,-71.11793,Memorial Dr,2,harvard
42.36952,-71.11793,42.36949,-71.11784,Memorial Dr,2,harvard
42.36949,-71.11784,42.36945,-71.11777,Memorial Dr,2,harvard
42.36945,-71.11777,42.36938,-71.11763,Memorial Dr,2,harvard
42.36938,-71.11763,42.3693,-71.11749,Memorial Dr,2,harvard
42.3693,-71.11749,42.36921,-71.11736,Memorial Dr,2,harvard
42.36921,-71.11736,42.36914,-71.11728,Memorial Dr,2,harvard
42.36914,-71.11728,42.36902,-71.11713,Memorial Dr,2,harvard
42.36902,-71.11713,42.36894,-71.11705,Memorial Dr,2,harvard
42.36894,-71.11705,42.36884,-71.11696,Memorial Dr,2,harvard
42.36884,-71.11696,42.36867,-71.11684,Memorial Dr,2,harvard
42.36867,-71.11684,42.3685,-71.11672,Memorial Dr,2,harvard
42.3685,-71.11672,42.36831,-71.11662,Memorial Dr,2,harvard
42.36831,-71.11662,42.3681,-71.1165,Memorial Dr,2,harvard
42.3681,-71.1165,42.36787,-71.1164,Memorial Dr,2,harvard
42.36787,-71.1164,42.36777,-71.11635,Memorial Dr,2,harvard
42.36777,-71.11635,42.36767,-71.11631,Memorial Dr,2,harvard
42.36767,-71.11631,42.36751,-71.11625,Memorial Dr,2,harvard
42.36751,-71.11625,42.36732,-71.11618,Memorial Dr,2,harvard
42.36732,-71.11618,42.36716,-71.11612,Memorial Dr,2,harvard
42.36716,-71.11612,42.36699,-71.11607,Memorial Dr,2,harvard
42.36699,-71.11607,42.36684,-71.11603,Memorial Dr,2,harvard
42.36684,-71.11603,42.36668,-71.11599,Memorial Dr,2,harvard
42.36668,-71.11599,42.36666,-71.11599,Memorial Dr,2,harvard
42.36666,-71.11599,42.36653,-71.11597,Memorial Dr,2,harvard
42.36653,-71.11597,42.36641,-71.11595,Memorial Dr,2,harvard
42.36641,-71.11595,42.36627,-71.11594,Memorial Dr,2,harvard
42.36627,-71.11594,42.36613,-71.11593,Memorial Dr,2,harvard
42.36613,-71.11593,42.36601,-71.11593,Memorial Dr,2,harvard
42.36601,-71.11593,42.36588,-71.11593,Memorial Dr,2,harvard
42.36588,-71.11593,42.3658,-71.11594,Memorial Dr,2,harvard
42.3658,-71.11594,42.36569,-71.11595,Memorial Dr,2,harvard
42.36569,-71.11595,42.36522,-71.11599,Memorial Dr,2,harvard
42.36522,-71.11599,42.36431,-71.11606,Memorial Dr,2,harvard
42.36431,-71.11606,42.36386,-71.11608,Memorial Dr,2,harvard
42.36386,-71.11608,42.36384,-71.11608,Memorial Dr,2,harvard
42.3846,-71.13579,42.38475,-71.13613,Concord Ave,3,harvard
42.38475,-71.13613,42.38492,-71.13653,Concord Ave,3,harvard
42.38492,-71.13653,42.38525,-71.13727,Concord Ave,3,harvard
42.38525,-71.13727,42.38543,-71.13767,Concord Ave,3,harvard
42.38543,-71.13767,42.38561,-71.13806,Concord Ave,3,harvard
42.38561,-71.13806,42.38581,-71.13852,Concord Ave,3,harvard
42.38581,-71.13852,42.38581,-71.13853,Concord Ave,3,harvard
42.38581,-71.13853,42.38596,-71.13887,Concord Ave,3,harvard
42.38596,-71.13887,42.38632,-71.13966,Concord Ave,3,harvard
42.38632,-71.13966,42.38648,-71.14005,Concord Ave,3,harvard
42.38648,-71.14005,42.38649,-71.14008,Concord Ave,3,harvard
42.38649,-71.14008,42.38656,-71.14023,Concord Ave,3,harvard
42.38656,-71.14023,42.38658,-71.14029,Concord Ave,3,harvard
42.38658,-71.14029,42.38662,-71.14048,Concord Ave,3,harvard
42.38662,-71.14048,42.38662,-71.14051,Concord Ave,3,harvard
42.38662,-71.14051,42.38662,-71.14054,Concord Ave,3,harvard
42.38662,-71.14054,42.38662,-71.14058,Concord Ave,3,harvard
42.38662,-71.14058,42.38662,-71.1406,Concord Ave,3,harvard
42.38662,-71.1406,42.38661,-71.14068,Concord Ave,3,harvard
42.38661,-71.14068,42.3866,-71.14071,Concord Ave,3,harvard
42.3866,-71.14071,42.3866,-71.14074,Concord Ave,3,harvard
42.3866,-71.14074,42.3866,-71.14081,Concord Ave,3,harvard
42.37334,-71.11857,42.37328,-71.11869,Dunster St,1,harvard
42.37328,-71.11869,42.37327,-71.11872,Dunster St,1,harvard
42.37327,-71.11872,42.37336,-71.11909,Brattle St/Massachusetts Ave,2,harvard
42.37336,-71.11909,42.3734,-71.11925,Brattle St/Massachusetts Ave,2,harvard
42.3734,-71.11925,42.37342,-71.11928,Brattle St/Massachusetts Ave,2,harvard
42.37342,-71.11928,42.37345,-71.11932,Brattle St/Massachusetts Ave,2,harvard
42.37345,-71.11932,42.37347,-71.11933,Brattle St/Massachusetts Ave,2,harvard
42.37347,-71.11933,42.37345,-71.11938,Brattle St/Massachusetts Ave,3,harvard
42.37345,-71.11938,42.37344,-71.11943,Brattle St/Massachusetts Ave,3,harvard
42.37344,-71.11943,42.37342,-71.11951,Brattle St/Massachusetts Ave,3,harvard
42.37342,-71.11951,42.3734,-71.11968,Brattle St/Massachusetts Ave,3,harvard
42.3734,-71.11968,42.37336,-71.1199,Brattle St/Massachusetts Ave,3,harvard
42.37336,-71.1199,42.3733,-71.12031,Brattle St/Massachusetts Ave,3,harvard
42.3733,-71.12031,42.37326,-71.12057,Brattle St/Massachusetts Ave,3,harvard
42.37326,-71.12057,42.37323,-71.12068,Brattle St/Massachusetts Ave,3,harvard
42.37323,-71.12068,42.3732,-71.12077,Brattle St/Massachusetts Ave,3,harvard
42.3732,-71.12077,42.37315,-71.12092,Brattle Square,4,harvard
42.37315,-71.12092,42.3731,-71.12103,Brattle Square,4,harvard
42.3731,-71.12103,42.37307,-71.12111,Brattle Square,4,harvard
42.37307,-71.12111,42.37303,-71.12118,Brattle Square,4,harvard
42.37303,-71.12118,42.37299,-71.12125,Brattle Square,4,harvard
42.37299,-71.12125,42.37293,-71.12133,Brattle Square,4,harvard
42.37293,-71.12133,42.37288,-71.1214,Brattle Square,4,harvard
42.37288,-71.1214,42.37294,-71.12173,Mt Auburn St,5,harvard
42.37294,-71.12173,42.37296,-71.12181,Mt Auburn St,5,harvard
42.37296,-71.12181,42.37297,-71.12186,Mt Auburn St,5,harvard
42.37297,-71.12186,42.373,-71.12196,Mt Auburn St,5,harvard
42.373,-71.12196,42.37304,-71.12207,Mt Auburn St,5,harvard
42.37304,-71.12207,42.37309,-71.1222,Mt Auburn St,5,harvard
42.37309,-71.1222,42.37321,-71.12252,Mt Auburn St,5,harvard
42.37321,-71.12252,42.37336,-71.12295,Mt Auburn St,5,harvard
42.37336,-71.12295,42.37353,-71.12339,Mt Auburn St,5,harvard
42.37353,-71.12339,42.37358,-71.12355,Mt Auburn St,5,harvard
42.37358,-71.12355,42.37378,-71.12409,Mt Auburn St,5,harvard
42.37378,-71.12409,42.37381,-71.12417,Mt Auburn St,5,harvard
42.37381,-71.12417,42.37388,-71.12437,Mt Auburn St,5,harvard
42.37388,-71.12437,42.37408,-71.1249,Mt Auburn St,5,harvard
42.37408,-71.1249,42.37428,-71.12547,Mt Auburn St,5,harvard
42.37428,-71.12547,42.37433,-71.12559,Mt Auburn St,5,harvard
42.37433,-71.12559,42.37435,-71.12568,Mt Auburn St,5,harvard
42.37435,-71.12568,42.37437,-71.12573,Mt Auburn St,5,harvard
42.37437,-71.12573,42.37437,-71.12578,Mt Auburn St,5,harvard
42.37437,-71.12578,42.37438,-71.12583,Mt Auburn St,5,harvard
42.37438,-71.12583,42.37439,-71.12594,Mt Auburn St,5,harvard
42.37439,-71.12594,42.37444,-71.12643,Mt Auburn St,5,harvard
42.37444,-71.12643,42.37446,-71.12677,Mt Auburn St,5,harvard
42.37446,-71.12677,42.37449,-71.1271,Mt Auburn St,5,harvard
42.37449,-71.1271,42.37451,-71.12747,Mt Auburn St,5,harvard
42.37451,-71.12747,42.37455,-71.12802,Mt Auburn St,5,harvard
42.37455,-71.12802,42.37457,-71.12843,Mt Auburn St,5,harvard
42.37457,-71.12843,42.37464,-71.12953,Mt Auburn St,5,harvard
42.37464,-71.12953,42.37468,-71.13025,Mt Auburn St,5,harvard
42.37468,-71.13025,42.3747,-71.1306,Mt Auburn St,5,harvard
42.3747,-71.1306,42.37474,-71.13118,Mt Auburn St,5,harvard
42.37474,-71.13118,42.37476,-71.13159,Mt Auburn St,5,harvard
42.37476,-71.13159,42.37479,-71.13201,Mt Auburn St,5,harvard
42.37479,-71.13201,42.3748,-71.13214,Mt Auburn St,5,harvard
42.3748,-71.13214,42.37482,-71.13259,Mt Auburn St,5,harvard
42.37482,-71.13259,42.37484,-71.13282,Mt Auburn St,5,harvard
42.37484,-71.13282,42.37485,-71.13298,Mt Auburn St,5,harvard
42.37485,-71.13298,42.37485,-71.13305,Mt Auburn St,5,harvard
42.37485,-71.13305,42.37488,-71.13356,Mt Auburn St,5,harvard
42.37488,-71.13356,42.37491,-71.13391,Mt Auburn St,5,harvard
42.37491,-71.13391,42.37491,-71.13402,Mt Auburn St,5,harvard
42.37491,-71.13402,42.37492,-71.13415,Mt Auburn St,5,harvard
42.37492,-71.13415,42.37492,-71.13427,Mt Auburn St,5,harvard
42.37492,-71.13427,42.37496,-71.13476,Mt Auburn St,5,harvard
42.37496,-71.13476,42.37496,-71.13478,Mt Auburn St,5,harvard
42.37496,-71.13478,42.37499,-71.13525,Mt Auburn St,5,harvard
42.37499,-71.13525,42.375,-71.13554,Mt Auburn St,5,harvard
42.375,-71.13554,42.37505,-71.13626,Mt Auburn St,5,harvard
42.37505,-71.13626,42.37506,-71.13643,Mt Auburn St,5,harvard
42.37506,-71.13643,42.37506,-71.13658,Mt Auburn St,5,harvard
42.37506,-71.13658,42.37506,-71.1367,Mt Auburn St,5,harvard
42.37506,-71.1367,42.37506,-71.13681,Mt Auburn St,5,harvard
42.37506,-71.13681,42.37506,-71.13687,Mt Auburn St,5,harvard
42.37506,-71.13687,42.37505,-71.13694,Mt Auburn St,5,harvard
42.37505,-71.13694,42.37505,-71.13695,Mt Auburn St,5,harvard
42.37505,-71.13695,42.37503,-71.13707,Mt Auburn St,5,harvard
42.37503,-71.13707,42.37501,-71.13718,Mt Auburn St,5,harvard
42.37501,-71.13718,42.37491,-71.13762,Mt Auburn St,5,harvard
42.37491,-71.13762,42.37494,-71.13765,Fresh Pond Pkwy,6,harvard
42.37494,-71.13765,42.37496,-71.13767,Fresh Pond Pkwy,6,harvard
42.37496,-71.13767,42.37499,-71.13773,Fresh Pond Pkwy,6,harvard
42.37499,-71.13773,42.37501,-71.13775,Fresh Pond Pkwy,6,harvard
42.37501,-71.13775,42.37499,-71.13779,Fresh Pond Pkwy,7,harvard
42.37499,-71.13779,42.37499,-71.13783,Fresh Pond Pkwy,7,harvard
42.37499,-71.13783,42.37499,-71.13788,Fresh Pond Pkwy,7,harvard
42.37499,-71.13788,42.375,-71.13792,Fresh Pond Pkwy,7,harvard
42.375,-71.13792,42.37502,-71.13796,Fresh Pond Pkwy,7,harvard
42.37502,-71.13796,42.37502,-71.13799,Fresh Pond Pkwy,7,harvard
42.37502,-71.13799,42.37502,-71.13802,Fresh Pond Pkwy,7,harvard
42.37502,-71.13802,42.37501,-71.13807,Fresh Pond Pkwy,7,harvard
42.37501,-71.13807,42.375,-71.13812,Fresh Pond Pkwy,7,harvard
42.375,-71.13812,42.375,-71.13818,Fresh Pond Pkwy,7,harvard
